"","CRN","all_time","all_days","Section","Seats","course_name","format.time","has.tba"
"146",32000,"4:10 - 5:00 PM|4:40 - 6:00 PM","W|TR","A09",0,"ANT 001","W 4:10 - 5:00 PM#T 4:40 - 6:00 PM#R 4:40 - 6:00 PM",0
"147",32001,"4:40 - 6:00 PM|5:10 - 6:00 PM","TR|W","A10",12,"ANT 001","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#W 5:10 - 6:00 PM",0
"148",32002,"4:40 - 6:00 PM|6:10 - 7:00 PM","TR|W","A11",2,"ANT 001","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#W 6:10 - 7:00 PM",0
"149",32003,"10:30 - 11:50 AM|3:10 - 4:00 PM","TR|M","A01",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 3:10 - 4:00 PM",0
"150",32004,"10:30 - 11:50 AM|4:10 - 5:00 PM","TR|M","A02",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 4:10 - 5:00 PM",0
"151",32005,"10:30 - 11:50 AM|5:10 - 6:00 PM","TR|M","A03",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 5:10 - 6:00 PM",0
"152",32006,"10:30 - 11:50 AM|6:10 - 7:00 PM","TR|M","A04",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#M 6:10 - 7:00 PM",0
"153",32007,"3:10 - 4:00 PM|10:30 - 11:50 AM","R|TR","A05",0,"ANT 002","R 3:10 - 4:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"154",32008,"10:30 - 11:50 AM|4:10 - 5:00 PM","TR|R","A06",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#R 4:10 - 5:00 PM",0
"155",32009,"10:30 - 11:50 AM|12:10 - 1:00 PM","TR|F","A07",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 12:10 - 1:00 PM",0
"156",32010,"10:30 - 11:50 AM|6:10 - 7:00 PM","TR|T","A08",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 6:10 - 7:00 PM",0
"157",32011,"10:30 - 11:50 AM|4:10 - 5:00 PM","TR|W","A09",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 4:10 - 5:00 PM",0
"158",32012,"10:30 - 11:50 AM|4:10 - 5:00 PM","TR|W","A10",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 4:10 - 5:00 PM",0
"159",32013,"10:30 - 11:50 AM|5:10 - 6:00 PM","TR|W","A11",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 5:10 - 6:00 PM",0
"160",32014,"10:30 - 11:50 AM|6:10 - 7:00 PM","TR|W","A12",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 6:10 - 7:00 PM",0
"161",32015,"8:00 - 8:50 AM|10:30 - 11:50 AM","R|TR","A13",0,"ANT 002","R 8:00 - 8:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"162",32016,"10:30 - 11:50 AM|7:10 - 8:00 PM","TR|T","A14",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 7:10 - 8:00 PM",0
"163",32017,"9:00 - 9:50 AM|10:30 - 11:50 AM","F|TR","A15",0,"ANT 002","F 9:00 - 9:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"164",32018,"10:30 - 11:50 AM|2:10 - 3:00 PM","TR|F","A16",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 2:10 - 3:00 PM",0
"165",32019,"10:30 - 11:50 AM|4:10 - 5:00 PM","TR|F","A17",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 4:10 - 5:00 PM",0
"166",32020,"10:30 - 11:50 AM|6:10 - 7:00 PM","TR|R","A18",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#R 6:10 - 7:00 PM",0
"167",32021,"8:00 - 8:50 AM|10:30 - 11:50 AM","F|TR","A19",0,"ANT 002","F 8:00 - 8:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"168",32022,"9:00 - 9:50 AM|10:30 - 11:50 AM","F|TR","A20",0,"ANT 002","F 9:00 - 9:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"169",32023,"10:30 - 11:50 AM|3:10 - 4:00 PM","TR|F","A21",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 3:10 - 4:00 PM",0
"170",32024,"10:30 - 11:50 AM|11:00 - 11:50 AM","TR|F","A22",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 11:00 - 11:50 AM",0
"171",32025,"10:30 - 11:50 AM|6:10 - 7:00 PM","TR|W","A23",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 6:10 - 7:00 PM",0
"172",32026,"10:30 - 11:50 AM|7:10 - 8:00 PM","TR|W","A24",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 7:10 - 8:00 PM",0
"173",32027,"9:00 - 9:50 AM|10:30 - 11:50 AM","W|TR","A25",0,"ANT 002","W 9:00 - 9:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"174",32028,"10:30 - 11:50 AM|5:10 - 6:00 PM","TR|T","A26",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 5:10 - 6:00 PM",0
"175",32029,"8:00 - 8:50 AM|10:30 - 11:50 AM","T|TR","A27",0,"ANT 002","T 8:00 - 8:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"176",32030,"10:30 - 11:50 AM|11:00 - 11:50 AM","TR|F","A28",0,"ANT 002","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 11:00 - 11:50 AM",0
"177",32031,"10:00 - 10:50 AM|10:30 - 11:50 AM","F|TR","A29",0,"ANT 002","F 10:00 - 10:50 AM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"178",32034,"5:10 - 6:00 PM|3:10 - 4:30 PM","R|TR","A01",0,"ANT 030","R 5:10 - 6:00 PM#T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",0
"179",32035,"3:10 - 4:30 PM|6:10 - 7:00 PM","TR|R","A02",0,"ANT 030","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#R 6:10 - 7:00 PM",0
"180",32036,"10:00 - 10:50 AM|3:10 - 4:30 PM","F|TR","A03",0,"ANT 030","F 10:00 - 10:50 AM#T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",0
"181",32037,"3:10 - 4:30 PM|11:00 - 11:50 AM","TR|F","A04",0,"ANT 030","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#F 11:00 - 11:50 AM",0
"182",32038,"1:40 - 3:00 PM","TR","001",18,"ANT 054","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"183",32100,"2:10 - 3:30 PM|3:40 - 4:00 PM","MW|MW","001",0,"ANT 101","M 2:10 - 3:30 PM#W 2:10 - 3:30 PM#M 3:40 - 4:00 PM#W 3:40 - 4:00 PM",0
"184",32104,"10:30 - 11:50 AM|4:10 - 5:00 PM","TR|T","A01",11,"ANT 130BN","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 4:10 - 5:00 PM",0
"185",32105,"5:10 - 6:00 PM|10:30 - 11:50 AM","T|TR","A02",24,"ANT 130BN","T 5:10 - 6:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"186",32107,"10:00 - 11:20 AM|11:30 - 11:50 AM","MW|MW","001",7,"ANT 135","M 10:00 - 11:20 AM#W 10:00 - 11:20 AM#M 11:30 - 11:50 AM#W 11:30 - 11:50 AM",0
"187",32111,"12:10 - 2:00 PM","MW","001",27,"ANT 148A","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"188",32112,"TBA|TBA","NA|NA","A01",0,"ANT 151","",1
"189",32113,"TBA|TBA","NA|NA","A02",0,"ANT 151","",1
"190",32114,"TBA|TBA","NA|NA","A03",0,"ANT 151","",1
"191",32115,"3:40 - 4:00 PM|2:10 - 3:30 PM","TR|TR","001",5,"ANT 155","T 3:40 - 4:00 PM#R 3:40 - 4:00 PM#T 2:10 - 3:30 PM#R 2:10 - 3:30 PM",0
"192",32117,"10:00 - 11:50 AM","TR","001",14,"ANT 157L","T 10:00 - 11:50 AM#R 10:00 - 11:50 AM",0
"193",32120,"5:40 - 6:00 PM|4:10 - 5:30 PM","TR|TR","001",4,"ANT 181","T 5:40 - 6:00 PM#R 5:40 - 6:00 PM#T 4:10 - 5:30 PM#R 4:10 - 5:30 PM",0
"194",32121,"10:30 - 11:50 AM","TR","001",19,"ANT 191","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"195",32267,"2:10 - 5:00 PM","R","001",19,"ANT 210","R 2:10 - 5:00 PM",0
"196",32268,"10:00 - 12:50 PM|TBA","M|NA","001",9,"ANT 216","M 10:00 - 12:50 PM",1
"197",32269,"4:10 - 5:00 PM","M","001",6,"ANT 270","M 4:10 - 5:00 PM",0
"198",32404,"TBA","NA","001",100,"APC 291","TBA",1
"199",32432,"9:00 - 9:50 AM","MTWRF","001",5,"ARB 003","M 9:00 - 9:50 AM#T 9:00 - 9:50 AM#W 9:00 - 9:50 AM#R 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"200",32433,"11:00 - 11:50 AM","MTWRF","002",0,"ARB 003","M 11:00 - 11:50 AM#T 11:00 - 11:50 AM#W 11:00 - 11:50 AM#R 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"201",32434,"12:10 - 1:00 PM","MTWR","001",9,"ARB 023","M 12:10 - 1:00 PM#T 12:10 - 1:00 PM#W 12:10 - 1:00 PM#R 12:10 - 1:00 PM",0
"202",32435,"10:00 - 10:50 AM","MTWR","001",10,"ARB 023L","M 10:00 - 10:50 AM#T 10:00 - 10:50 AM#W 10:00 - 10:50 AM#R 10:00 - 10:50 AM",0
"203",32444,"9:00 - 10:20 AM","TR","001",16,"ARB 123","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"204",32452,"4:10 - 6:00 PM","MW","001",0,"ARE 018","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"205",32538,"5:10 - 6:00 PM|8:00 - 8:50 AM","T|MWF","A01",0,"ARE 100A","T 5:10 - 6:00 PM#M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",0
"206",32539,"6:10 - 7:00 PM|8:00 - 8:50 AM","T|MWF","A02",0,"ARE 100A","T 6:10 - 7:00 PM#M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",0
"207",32540,"5:10 - 6:00 PM|8:00 - 8:50 AM","T|MWF","A03",0,"ARE 100A","T 5:10 - 6:00 PM#M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",0
"208",32541,"6:10 - 7:00 PM|8:00 - 8:50 AM","T|MWF","A04",0,"ARE 100A","T 6:10 - 7:00 PM#M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",0
"209",32542,"5:10 - 6:00 PM|8:00 - 8:50 AM","W|MWF","A05",0,"ARE 100A","W 5:10 - 6:00 PM#M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",0
"210",32543,"6:10 - 7:00 PM|8:00 - 8:50 AM","W|MWF","A06",1,"ARE 100A","W 6:10 - 7:00 PM#M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",0
"211",32544,"5:10 - 6:00 PM|6:10 - 7:30 PM","W|TR","A01",0,"ARE 100B","W 5:10 - 6:00 PM#T 6:10 - 7:30 PM#R 6:10 - 7:30 PM",0
"212",32545,"6:10 - 7:30 PM|6:10 - 7:00 PM","TR|W","A02",0,"ARE 100B","T 6:10 - 7:30 PM#R 6:10 - 7:30 PM#W 6:10 - 7:00 PM",0
"213",32546,"5:10 - 6:00 PM|6:10 - 7:30 PM","W|TR","A03",0,"ARE 100B","W 5:10 - 6:00 PM#T 6:10 - 7:30 PM#R 6:10 - 7:30 PM",0
"214",32547,"6:10 - 7:30 PM|6:10 - 7:00 PM","TR|W","A04",13,"ARE 100B","T 6:10 - 7:30 PM#R 6:10 - 7:30 PM#W 6:10 - 7:00 PM",0
"215",32549,"6:10 - 7:30 PM|7:10 - 8:00 PM","TR|W","A06",25,"ARE 100B","T 6:10 - 7:30 PM#R 6:10 - 7:30 PM#W 7:10 - 8:00 PM",0
"216",32550,"10:30 - 11:50 AM|8:10 - 9:00 PM","TR|T","A01",0,"ARE 106","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#T 8:10 - 9:00 PM",0
"217",32551,"7:10 - 8:00 PM|10:30 - 11:50 AM","T|TR","A02",5,"ARE 106","T 7:10 - 8:00 PM#T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"218",32552,"10:30 - 11:50 AM|6:10 - 7:00 PM","TR|W","A03",0,"ARE 106","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 6:10 - 7:00 PM",0
"219",32553,"10:30 - 11:50 AM|7:10 - 8:00 PM","TR|W","A04",0,"ARE 106","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#W 7:10 - 8:00 PM",0
"220",32554,"1:10 - 2:00 PM|6:10 - 7:00 PM","MWF|M","B01",0,"ARE 106","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#M 6:10 - 7:00 PM",0
"221",32555,"1:10 - 2:00 PM|7:10 - 8:00 PM","MWF|M","B02",0,"ARE 106","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#M 7:10 - 8:00 PM",0
"222",32556,"1:10 - 2:00 PM|8:10 - 9:00 PM","MWF|T","B03",0,"ARE 106","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#T 8:10 - 9:00 PM",0
"223",32557,"1:10 - 2:00 PM|7:10 - 8:00 PM","MWF|T","B04",1,"ARE 106","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#T 7:10 - 8:00 PM",0
"224",32558,"1:10 - 2:00 PM|5:10 - 6:00 PM","MWF|W","B05",0,"ARE 106","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#W 5:10 - 6:00 PM",0
"225",32559,"1:10 - 2:00 PM|6:10 - 7:00 PM","MWF|W","B06",1,"ARE 106","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#W 6:10 - 7:00 PM",0
"226",32560,"1:40 - 3:00 PM|8:10 - 9:00 PM","TR|T","A01",0,"ARE 107","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#T 8:10 - 9:00 PM",0
"227",32561,"1:40 - 3:00 PM|7:10 - 8:00 PM","TR|T","A02",0,"ARE 107","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#T 7:10 - 8:00 PM",0
"228",32562,"1:40 - 3:00 PM|6:10 - 7:00 PM","TR|W","A03",0,"ARE 107","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#W 6:10 - 7:00 PM",0
"229",32563,"7:10 - 8:00 PM|1:40 - 3:00 PM","W|TR","A04",0,"ARE 107","W 7:10 - 8:00 PM#T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"230",32564,"4:10 - 6:00 PM","MW","001",43,"ARE 112","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"231",32565,"1:40 - 3:00 PM|6:10 - 7:00 PM","TR|T","A01",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#T 6:10 - 7:00 PM",0
"232",32566,"1:40 - 3:00 PM|6:10 - 7:00 PM","TR|T","A02",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#T 6:10 - 7:00 PM",0
"233",32567,"1:40 - 3:00 PM|7:10 - 8:00 PM","TR|T","A03",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#T 7:10 - 8:00 PM",0
"234",32568,"1:40 - 3:00 PM|7:10 - 8:00 PM","TR|T","A04",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#T 7:10 - 8:00 PM",0
"235",32569,"1:40 - 3:00 PM|6:10 - 7:00 PM","TR|W","A05",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#W 6:10 - 7:00 PM",0
"236",32570,"1:40 - 3:00 PM|6:10 - 7:00 PM","TR|W","A06",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#W 6:10 - 7:00 PM",0
"237",32571,"1:40 - 3:00 PM|7:10 - 8:00 PM","TR|W","A07",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#W 7:10 - 8:00 PM",0
"238",32572,"1:40 - 3:00 PM|7:10 - 8:00 PM","TR|W","A08",0,"ARE 115A","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#W 7:10 - 8:00 PM",0
"239",32573,"7:10 - 8:00 PM|3:10 - 4:30 PM","T|TR","A01",0,"ARE 115B","T 7:10 - 8:00 PM#T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",0
"240",32574,"3:10 - 4:30 PM|8:10 - 9:00 PM","TR|T","A02",0,"ARE 115B","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#T 8:10 - 9:00 PM",0
"241",32575,"3:10 - 4:30 PM|7:10 - 8:00 PM","TR|R","A03",0,"ARE 115B","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#R 7:10 - 8:00 PM",0
"242",32576,"3:10 - 4:30 PM|8:10 - 9:00 PM","TR|R","A04",0,"ARE 115B","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#R 8:10 - 9:00 PM",0
"243",32577,"6:10 - 8:00 PM","MW","001",0,"ARE 119","M 6:10 - 8:00 PM#W 6:10 - 8:00 PM",0
"244",32578,"3:10 - 4:30 PM|5:10 - 6:00 PM","TR|T","A01",14,"ARE 120","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#T 5:10 - 6:00 PM",0
"245",32579,"6:10 - 7:00 PM|3:10 - 4:30 PM","T|TR","A02",34,"ARE 120","T 6:10 - 7:00 PM#T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",0
"246",32580,"4:10 - 6:00 PM","R","001",42,"ARE 135","R 4:10 - 6:00 PM",0
"247",32581,"3:10 - 4:30 PM|2:10 - 3:00 PM","TR|F","A01",0,"ARE 136","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM#F 2:10 - 3:00 PM",0
"248",32582,"3:10 - 4:00 PM|3:10 - 4:30 PM","F|TR","A02",0,"ARE 136","F 3:10 - 4:00 PM#T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",0
"249",32583,"5:10 - 6:00 PM|7:30 - 8:50 AM","W|TR","A01",0,"ARE 139","W 5:10 - 6:00 PM#T 7:30 - 8:50 AM#R 7:30 - 8:50 AM",0
"250",32584,"7:30 - 8:50 AM|6:10 - 7:00 PM","TR|W","A02",1,"ARE 139","T 7:30 - 8:50 AM#R 7:30 - 8:50 AM#W 6:10 - 7:00 PM",0
"251",32585,"8:00 - 9:50 AM","MW","001",0,"ARE 144","M 8:00 - 9:50 AM#W 8:00 - 9:50 AM",0
"252",32590,"5:10 - 6:00 PM|11:00 - 11:50 AM","M|MWF","A01",0,"ARE 150","M 5:10 - 6:00 PM#M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"253",32591,"11:00 - 11:50 AM|6:10 - 7:00 PM","MWF|M","A02",8,"ARE 150","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#M 6:10 - 7:00 PM",0
"254",32592,"11:00 - 11:50 AM|5:10 - 6:00 PM","MWF|W","A03",11,"ARE 150","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#W 5:10 - 6:00 PM",0
"255",32593,"11:00 - 11:50 AM|6:10 - 7:00 PM","MWF|W","A04",24,"ARE 150","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#W 6:10 - 7:00 PM",0
"256",32594,"5:10 - 6:00 PM|8:00 - 8:50 AM","M|MWF","A01",0,"ARE 155","M 5:10 - 6:00 PM#M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM",0
"257",32595,"8:00 - 8:50 AM|6:10 - 7:00 PM","MWF|M","A02",0,"ARE 155","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#M 6:10 - 7:00 PM",0
"258",32596,"8:00 - 8:50 AM|5:10 - 6:00 PM","MWF|M","A03",0,"ARE 155","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#M 5:10 - 6:00 PM",0
"259",32597,"8:00 - 8:50 AM|6:10 - 7:00 PM","MWF|M","A04",0,"ARE 155","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#M 6:10 - 7:00 PM",0
"260",32598,"8:00 - 8:50 AM|5:10 - 6:00 PM","MWF|T","A05",0,"ARE 155","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#T 5:10 - 6:00 PM",0
"261",32599,"8:00 - 8:50 AM|6:10 - 7:00 PM","MWF|T","A06",0,"ARE 155","M 8:00 - 8:50 AM#W 8:00 - 8:50 AM#F 8:00 - 8:50 AM#T 6:10 - 7:00 PM",0
"262",32600,"10:00 - 11:50 AM","MW","001",18,"ARE 157","M 10:00 - 11:50 AM#W 10:00 - 11:50 AM",0
"263",32601,"9:00 - 10:20 AM|5:10 - 6:00 PM","TR|R","A01",0,"ARE 166","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM#R 5:10 - 6:00 PM",0
"264",32602,"6:10 - 7:00 PM|9:00 - 10:20 AM","R|TR","A02",3,"ARE 166","R 6:10 - 7:00 PM#T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"265",32603,"1:10 - 2:00 PM|6:10 - 7:00 PM","MWF|M","A01",0,"ARE 171","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#M 6:10 - 7:00 PM",0
"266",32604,"1:10 - 2:00 PM|7:10 - 8:00 PM","MWF|M","A02",0,"ARE 171","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#M 7:10 - 8:00 PM",0
"267",32605,"1:10 - 2:00 PM|6:10 - 7:00 PM","MWF|T","A03",0,"ARE 171","M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM#T 6:10 - 7:00 PM",0
"268",32606,"7:10 - 8:00 PM|1:10 - 2:00 PM","T|MWF","A04",0,"ARE 171","T 7:10 - 8:00 PM#M 1:10 - 2:00 PM#W 1:10 - 2:00 PM#F 1:10 - 2:00 PM",0
"269",32611,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|T","A01",0,"ARE 173","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#T 5:10 - 6:00 PM",0
"270",32612,"12:10 - 1:30 PM|6:10 - 7:00 PM","TR|T","A02",0,"ARE 173","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#T 6:10 - 7:00 PM",0
"271",32613,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|W","A03",0,"ARE 173","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#W 5:10 - 6:00 PM",0
"272",32614,"12:10 - 1:30 PM|6:10 - 7:00 PM","TR|W","A04",0,"ARE 173","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#W 6:10 - 7:00 PM",0
"273",32615,"12:10 - 1:30 PM|6:10 - 7:00 PM","TR|T","A05",0,"ARE 173","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#T 6:10 - 7:00 PM",0
"274",32616,"12:10 - 1:30 PM|7:10 - 8:00 PM","TR|T","A06",0,"ARE 173","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#T 7:10 - 8:00 PM",0
"275",32617,"4:10 - 5:00 PM|9:00 - 9:50 AM","M|MWF","A01",0,"ARE 175","M 4:10 - 5:00 PM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"276",32618,"5:10 - 6:00 PM|9:00 - 9:50 AM","M|MWF","A02",7,"ARE 175","M 5:10 - 6:00 PM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"277",32619,"4:10 - 5:00 PM|9:00 - 9:50 AM","W|MWF","A03",1,"ARE 175","W 4:10 - 5:00 PM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"278",32620,"5:10 - 6:00 PM|9:00 - 9:50 AM","W|MWF","A04",12,"ARE 175","W 5:10 - 6:00 PM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"279",32793,"TBA|2:10 - 4:00 PM","NA|TR","001",25,"ARE 200C","T 2:10 - 4:00 PM#R 2:10 - 4:00 PM",1
"280",32794,"2:10 - 4:00 PM","MW","001",12,"ARE 202C","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM",0
"281",32795,"2:10 - 3:30 PM|3:40 - 4:00 PM","MW|MW","001",13,"ARE 215C","M 2:10 - 3:30 PM#W 2:10 - 3:30 PM#M 3:40 - 4:00 PM#W 3:40 - 4:00 PM",0
"282",32796,"10:00 - 11:20 AM|11:30 - 11:50 AM","TR|TR","001",4,"ARE 233","T 10:00 - 11:20 AM#R 10:00 - 11:20 AM#T 11:30 - 11:50 AM#R 11:30 - 11:50 AM",0
"283",32797,"10:30 - 11:50 AM|9:00 - 9:50 AM","TR|F","001",24,"ARE 240B","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM#F 9:00 - 9:50 AM",0
"284",32798,"TBA|12:10 - 2:00 PM","NA|MW","001",15,"ARE 240E","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",1
"285",32799,"2:10 - 4:00 PM|TBA","TR|NA","001",31,"ARE 240F","T 2:10 - 4:00 PM#R 2:10 - 4:00 PM",1
"286",32800,"8:00 - 9:50 AM","MW","001",9,"ARE 258","M 8:00 - 9:50 AM#W 8:00 - 9:50 AM",0
"287",32803,"4:10 - 6:00 PM","MW","001",11,"ARE 276B","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"288",32930,"9:00 - 11:50 AM","MW","001",0,"ART 002","M 9:00 - 11:50 AM#W 9:00 - 11:50 AM",0
"289",32931,"1:10 - 4:00 PM","TR","002",0,"ART 002","T 1:10 - 4:00 PM#R 1:10 - 4:00 PM",0
"290",32932,"9:00 - 11:50 AM","MW","001",0,"ART 005","M 9:00 - 11:50 AM#W 9:00 - 11:50 AM",0
"291",32933,"9:00 - 11:50 AM","MW","001",0,"ART 007","M 9:00 - 11:50 AM#W 9:00 - 11:50 AM",0
"292",32934,"1:10 - 4:00 PM","MW","002",0,"ART 007","M 1:10 - 4:00 PM#W 1:10 - 4:00 PM",0
"293",32935,"1:10 - 4:00 PM","MW","001",0,"ART 009","M 1:10 - 4:00 PM#W 1:10 - 4:00 PM",0
"294",32936,"9:00 - 11:50 AM","TR","002",0,"ART 009","T 9:00 - 11:50 AM#R 9:00 - 11:50 AM",0
