"","CRN","Time","Days","SEC","Seats","Course Location"
"3780","45038","5:10 - 6:00 PM","T","001","8","GDB 090REMOTE TBA"
"3781","45039","11:00 - 11:50 AM","MWF","001","0","GDB 102REMOTE TBA"
"3782","45039","TBA",NA,"001","0","GDB 102TBA"
"3783","45039","10:00 - 10:50 AM","F","001","0","GDB 102REMOTE TBA"
"3784","45040","12:10 - 1:00 PM","MWF","002","0","GDB 102REMOTE TBA"
"3785","45040","1:10 - 2:00 PM","F","002","0","GDB 102REMOTE TBA"
"3786","45040","TBA",NA,"002","0","GDB 102TBA"
"3787","62802","10:30 - 11:50 AM","TR","001","63","GDB 103REMOTE TBA"
"3788","45041","12:10 - 1:00 PM","M","001","0","GDB 187REMOTE TBA"
"3789","45041","12:10 - 1:00 PM","W","001","0","GDB 187REMOTE TBA"
"3790","45095","12:10 - 1:00 PM","MWF","A01","0","GEL 001REMOTE TBA"
"3791","45095","10:00 - 10:50 AM","M","A01","0","GEL 001REMOTE TBA"
"3792","45096","3:10 - 4:00 PM","W","A02","0","GEL 001REMOTE TBA"
"3793","45096","12:10 - 1:00 PM","MWF","A02","0","GEL 001REMOTE TBA"
"3794","45097","12:10 - 1:00 PM","MWF","A03","0","GEL 001REMOTE TBA"
"3795","45097","12:10 - 1:00 PM","T","A03","0","GEL 001REMOTE TBA"
"3796","45098","12:10 - 1:00 PM","MWF","A04","0","GEL 001REMOTE TBA"
"3797","45098","1:10 - 2:00 PM","M","A04","0","GEL 001REMOTE TBA"
"3798","62032","11:00 - 11:50 AM","M","A05","0","GEL 001REMOTE TBA"
"3799","62032","12:10 - 1:00 PM","MWF","A05","0","GEL 001REMOTE TBA"
"3800","62033","10:30 - 11:50 AM","TR","001","13","GEL 002REMOTE TBA"
"3801","45100","2:10 - 3:00 PM","TR","001","0","GEL 012REMOTE TBA"
"3802","62034","12:10 - 1:00 PM","MWF","001","0","GEL 016REMOTE TBA"
"3803","45101","2:10 - 3:00 PM","MW","001","106","GEL 017REMOTE TBA"
"3804","45103","12:10 - 1:30 PM","TR","001","43","GEL 032REMOTE TBA"
"3805","45104","11:00 - 11:50 AM","MWF","001","66","GEL 035REMOTE TBA"
"3806","45109","11:00 - 11:50 AM","MWF","001","13","GEL 050REMOTE TBA"
"3807","45110","1:10 - 4:00 PM","TR","001","0","GEL 050LREMOTE TBA"
"3808","45111","4:10 - 7:00 PM","TR","002","0","GEL 050LREMOTE TBA"
"3809","45112","1:10 - 4:00 PM","MW","003","1","GEL 050LREMOTE TBA"
"3810","62961","4:10 - 7:00 PM","MW","004","0","GEL 050LREMOTE TBA"
"3811","45114","TBA",NA,"001","0","GEL 081TBA"
"3812","45114","3:10 - 5:00 PM","W","001","0","GEL 081REMOTE TBA"
"3813","45115","3:10 - 5:00 PM","T","002","0","GEL 081REMOTE TBA"
"3814","45115","TBA",NA,"002","0","GEL 081TBA"
"3815","45218","TBA",NA,"001","25","GEL 103OFFCAM TBA"
"3816","45218","2:10 - 5:00 PM","F","001","25","GEL 103REMOTE TBA"
"3817","62035","9:00 - 9:50 AM","MW","A01","6","GEL 105REMOTE TBA"
"3818","62035","1:10 - 4:00 PM","TR","A01","6","GEL 105EPHSCI 1316"
"3819","62036","9:00 - 9:50 AM","MW","A02","7","GEL 105REMOTE TBA"
"3820","62036","4:10 - 7:00 PM","MW","A02","7","GEL 105EPHSCI 1316"
"3821","45219","12:10 - 1:00 PM","MWF","001","0","GEL 107REMOTE TBA"
"3822","45220","4:10 - 7:00 PM","TR","001","0","GEL 107LREMOTE TBA"
"3823","62847","11:00 - 12:20 PM","MW","001","8","GEL 115REMOTE TBA"
"3824","62847","12:30 - 12:50 PM","MW","001","8","GEL 115REMOTE TBA"
"3825","45225","1:10 - 4:00 PM","W","A01","0","GEL 116NREMOTE TBA"
"3826","45225","TBA",NA,"A01","0","GEL 116NREMOTE TBA"
"3827","45225","9:00 - 10:20 AM","TR","A01","0","GEL 116NREMOTE TBA"
"3828","45226","9:00 - 10:20 AM","TR","A02","0","GEL 116NREMOTE TBA"
"3829","45226","4:10 - 7:00 PM","M","A02","0","GEL 116NREMOTE TBA"
"3830","45226","TBA",NA,"A02","0","GEL 116NREMOTE TBA"
"3831","45227","9:00 - 10:20 AM","TR","A03","0","GEL 116NREMOTE TBA"
"3832","45227","1:10 - 4:00 PM","M","A03","0","GEL 116NREMOTE TBA"
"3833","45227","TBA",NA,"A03","0","GEL 116NREMOTE TBA"
"3834","45228","10:00 - 10:50 AM","MWF","001","17","GEL 120REMOTE TBA"
"3835","62038","10:30 - 11:50 AM","TR","001","21","GEL 161REMOTE TBA"
"3836","45232","4:10 - 6:00 PM","R","001","12","GEL 181REMOTE TBA"
"3837","45232","TBA",NA,"001","12","GEL 181TBA"
"3838","45233","8:00 - 9:50 AM","W","001","0","GEL 183REMOTE TBA"
"3839","45233","TBA",NA,"001","0","GEL 183TBA"
"3840","45234","5:10 - 6:00 PM","M","001","0","GEL 186REMOTE TBA"
"3841","45235","10:00 - 10:50 AM","W","002","0","GEL 186REMOTE TBA"
"3842","45236","4:10 - 5:00 PM","W","001","14","GEL 190REMOTE TBA"
"3843","45236","5:10 - 6:00 PM","W","001","14","GEL 190REMOTE TBA"
"3844","62848","TBA",NA,"001","5","GEL 250TBA"
"3845","62849","TBA",NA,"001","10","GEL 251TBA"
"3846","45476","5:10 - 6:00 PM","W","001","46","GEL 290REMOTE TBA"
"3847","45476","4:10 - 5:00 PM","W","001","46","GEL 290REMOTE TBA"
"3848","45477","TBA",NA,"001","10","GEL 294TBA"
"3849","45584","10:00 - 11:50 AM","MW","001","8","GEO 236REMOTE TBA"
"3850","62451","2:10 - 4:00 PM","MW","001","5","GEO 245REMOTE TBA"
"3851","62813","3:10 - 4:30 PM","W","001","12","GEO 286REMOTE TBA"
"3852","62813","12:10 - 1:30 PM","F","001","12","GEO 286REMOTE TBA"
"3853","62813","TBA",NA,"001","12","GEO 286REMOTE TBA"
"3854","45591","4:10 - 5:30 PM","T","001","26","GEO 297REMOTE TBA"
"3855","45668","9:00 - 9:50 AM","MTWRF","001","0","GER 001REMOTE TBA"
"3856","45668","TBA",NA,"001","0","GER 001REMOTE TBA"
"3857","45669","9:00 - 9:50 AM","MTWRF","001","5","GER 003REMOTE TBA"
"3858","45669","TBA",NA,"001","5","GER 003REMOTE TBA"
"3859","45670","TBA",NA,"002","8","GER 003REMOTE TBA"
"3860","45670","10:00 - 10:50 AM","MTWRF","002","8","GER 003REMOTE TBA"
"3861","45671","TBA",NA,"003","19","GER 003REMOTE TBA"
"3862","45671","8:00 - 8:50 AM","MTWRF","003","19","GER 003REMOTE TBA"
"3863","45673","10:00 - 10:50 AM","MWF","001","18","GER 020REMOTE TBA"
"3864","45674","11:00 - 11:50 AM","MWF","001","12","GER 022REMOTE TBA"
"3865","45675","5:10 - 6:00 PM","W","A01","0","GER 045REMOTE TBA"
"3866","45675","5:10 - 8:00 PM","T","A01","0","GER 045REMOTE TBA"
"3867","45675","10:00 - 10:50 AM","MW","A01","0","GER 045REMOTE TBA"
"3868","45676","5:10 - 8:00 PM","T","A02","0","GER 045REMOTE TBA"
"3869","45676","6:10 - 7:00 PM","W","A02","0","GER 045REMOTE TBA"
"3870","45676","10:00 - 10:50 AM","MW","A02","0","GER 045REMOTE TBA"
"3871","45677","10:00 - 10:50 AM","MW","A03","0","GER 045REMOTE TBA"
"3872","45677","5:10 - 8:00 PM","T","A03","0","GER 045REMOTE TBA"
"3873","45677","5:10 - 6:00 PM","R","A03","0","GER 045REMOTE TBA"
"3874","45678","10:00 - 10:50 AM","MW","A04","0","GER 045REMOTE TBA"
"3875","45678","5:10 - 8:00 PM","T","A04","0","GER 045REMOTE TBA"
"3876","45678","6:10 - 7:00 PM","R","A04","0","GER 045REMOTE TBA"
"3877","62099","1:10 - 2:00 PM","MWF","001","8","GER 101BREMOTE TBA"
"3878","62100","10:30 - 11:50 AM","TR","001","20","GER 112REMOTE TBA"
"3879","62101","1:40 - 3:00 PM","TR","001","13","GER 114REMOTE TBA"
"3880","62866","2:10 - 5:00 PM","T","001","5","GER 241REMOTE TBA"
"3881","45778","1:10 - 2:00 PM","T","001","17","GGG 201DREMOTE TBA"
"3882","45778","10:00 - 11:50 AM","TR","001","17","GGG 201DREMOTE TBA"
"3883","62923","1:10 - 4:00 PM","W","001","21","GGG 211REMOTE TBA"
"3884","45779","10:30 - 11:50 AM","TR","001","7","GGG 225REMOTE TBA"
"3885","62820","9:45 - 11:15 AM","MW","001","18","GGG 250REMOTE TBA"
"3886","45780","4:00 - 5:00 PM","M","001","13","GGG 290REMOTE TBA"
"3887","45782","12:00 - 1:00 PM","R","002","5","GGG 290AREMOTE TBA"
"3888","45981","11:00 - 11:50 AM","MTWRF","001","9","GRK 003REMOTE TBA"
"3889","45982","12:10 - 1:00 PM","R","001","19","GRK 003NTREMOTE TBA"
"3890","62287","10:30 - 11:50 AM","TR","001","19","GRK 114REMOTE TBA"
"3891","45999","4:40 - 6:00 PM","TR","001","0","HDE 012REMOTE TBA"
"3892","46044","12:10 - 2:00 PM","MW","001","0","HDE 100BREMOTE TBA"
"3893","46045","2:10 - 4:00 PM","MW","001","0","HDE 100CREMOTE TBA"
"3894","62484","12:10 - 1:30 PM","TR","001","0","HDE 104REMOTE TBA"
"3895","62485","9:00 - 10:20 AM","TR","001","0","HDE 111REMOTE TBA"
"3896","46049","10:30 - 11:50 AM","TR","A01","0","HDE 120REMOTE TBA"
"3897","46049","12:10 - 3:00 PM","T","A01","0","HDE 120REMOTE TBA"
"3898","46050","10:30 - 11:50 AM","TR","A02","0","HDE 120REMOTE TBA"
"3899","46050","3:10 - 6:00 PM","T","A02","0","HDE 120REMOTE TBA"
"3900","46051","10:30 - 11:50 AM","TR","A03","0","HDE 120REMOTE TBA"
"3901","46051","6:10 - 9:00 PM","T","A03","0","HDE 120REMOTE TBA"
"3902","46052","9:00 - 11:50 AM","W","A04","0","HDE 120REMOTE TBA"
"3903","46052","10:30 - 11:50 AM","TR","A04","0","HDE 120REMOTE TBA"
"3904","46053","10:30 - 11:50 AM","TR","A05","0","HDE 120REMOTE TBA"
"3905","46053","12:10 - 3:00 PM","W","A05","0","HDE 120REMOTE TBA"
"3906","46054","10:30 - 11:50 AM","TR","A06","0","HDE 120REMOTE TBA"
"3907","46054","3:10 - 6:00 PM","W","A06","0","HDE 120REMOTE TBA"
"3908","46057","5:10 - 6:00 PM","W","A01","0","HDE 130REMOTE TBA"
"3909","46057","1:40 - 3:00 PM","TR","A01","0","HDE 130REMOTE TBA"
"3910","46058","6:10 - 7:00 PM","W","A02","0","HDE 130REMOTE TBA"
"3911","46058","1:40 - 3:00 PM","TR","A02","0","HDE 130REMOTE TBA"
"3912","46059","7:10 - 8:00 PM","W","A03","0","HDE 130REMOTE TBA"
"3913","46059","1:40 - 3:00 PM","TR","A03","0","HDE 130REMOTE TBA"
"3914","62827","4:10 - 6:00 PM","MW","001","0","HDE 131REMOTE TBA"
"3915","46064","10:00 - 11:50 AM","MW","001","0","HDE 160REMOTE TBA"
"3916","46159","10:00 - 2:00 PM","T","001","18","HDE 200CREMOTE TBA"
"3917","46160","1:10 - 4:00 PM","M","001","9","HDE 205REMOTE TBA"
"3918","46274","10:00 - 10:50 AM","MTWF","001","17","HEB 003REMOTE TBA"
"3919","46274","10:00 - 10:50 AM","R","001","17","HEB 003REMOTE TBA"
"3920","46284","12:10 - 1:00 PM","MTWRF","001","12","HIN 003REMOTE TBA"
"3921","46285","1:10 - 2:00 PM","MTWRF","002","24","HIN 003REMOTE TBA"
"3922","62730","11:00 - 11:50 AM","MTWRF","003","11","HIN 003REMOTE TBA"
"3923","46286","2:10 - 3:00 PM","MTWR","001","18","HIN 023REMOTE TBA"
"3924","62934","TBA",NA,"A01","0","HIS 002REMASY TBA"
"3925","62934","TBA",NA,"A01","0","HIS 002REMASY TBA"
"3926","62935","TBA",NA,"A02","0","HIS 002REMASY TBA"
"3927","62935","TBA",NA,"A02","0","HIS 002REMASY TBA"
"3928","62936","TBA",NA,"A03","0","HIS 002REMASY TBA"
"3929","62936","TBA",NA,"A03","0","HIS 002REMASY TBA"
"3930","62937","TBA",NA,"A04","0","HIS 002REMASY TBA"
"3931","62937","TBA",NA,"A04","0","HIS 002REMASY TBA"
"3932","62938","10:00 - 10:50 AM","R","A05","0","HIS 002REMOTE TBA"
"3933","62938","TBA",NA,"A05","0","HIS 002REMASY TBA"
"3934","62939","11:00 - 11:50 AM","R","A06","0","HIS 002REMOTE TBA"
"3935","62939","TBA",NA,"A06","0","HIS 002REMASY TBA"
"3936","46295","12:10 - 1:30 PM","TR","A01","0","HIS 004BREMOTE TBA"
"3937","46295","9:00 - 9:50 AM","W","A01","0","HIS 004BREMOTE TBA"
"3938","46296","10:00 - 10:50 AM","W","A02","0","HIS 004BREMOTE TBA"
"3939","46296","12:10 - 1:30 PM","TR","A02","0","HIS 004BREMOTE TBA"
"3940","46297","12:10 - 1:30 PM","TR","A03","0","HIS 004BREMOTE TBA"
"3941","46297","11:00 - 11:50 AM","W","A03","0","HIS 004BREMOTE TBA"
"3942","62235","1:10 - 2:00 PM","W","A04","0","HIS 004BREMOTE TBA"
"3943","62235","12:10 - 1:30 PM","TR","A04","0","HIS 004BREMOTE TBA"
"3944","46298","TBA",NA,"A01","0","HIS 007CREMASY TBA"
"3945","46298","TBA",NA,"A01","0","HIS 007CREMASY TBA"
"3946","46299","TBA",NA,"A02","0","HIS 007CREMASY TBA"
"3947","46299","TBA",NA,"A02","0","HIS 007CREMASY TBA"
"3948","46300","TBA",NA,"A03","0","HIS 007CREMASY TBA"
"3949","46300","TBA",NA,"A03","0","HIS 007CREMASY TBA"
"3950","62236","TBA",NA,"A04","0","HIS 007CREMASY TBA"
"3951","62236","TBA",NA,"A04","0","HIS 007CREMASY TBA"
"3952","62237","TBA",NA,"A05","0","HIS 007CREMASY TBA"
"3953","62237","TBA",NA,"A05","0","HIS 007CREMASY TBA"
"3954","62238","TBA",NA,"A06","0","HIS 007CREMASY TBA"
"3955","62238","TBA",NA,"A06","0","HIS 007CREMASY TBA"
"3956","46301","12:10 - 1:00 PM","T","A01","0","HIS 009AREMOTE TBA"
"3957","46301","10:30 - 11:50 AM","TR","A01","0","HIS 009AREMOTE TBA"
"3958","46302","1:10 - 2:00 PM","T","A02","1","HIS 009AREMOTE TBA"
"3959","46302","10:30 - 11:50 AM","TR","A02","1","HIS 009AREMOTE TBA"
"3960","46303","2:10 - 3:00 PM","T","A03","3","HIS 009AREMOTE TBA"
"3961","46303","10:30 - 11:50 AM","TR","A03","3","HIS 009AREMOTE TBA"
"3962","46304","10:30 - 11:50 AM","TR","A04","3","HIS 009AREMOTE TBA"
"3963","46304","9:00 - 9:50 AM","W","A04","3","HIS 009AREMOTE TBA"
"3964","46305","10:30 - 11:50 AM","TR","A05","11","HIS 009AREMOTE TBA"
"3965","46305","10:00 - 10:50 AM","W","A05","11","HIS 009AREMOTE TBA"
"3966","46306","11:00 - 11:50 AM","W","A06","4","HIS 009AREMOTE TBA"
"3967","46306","10:30 - 11:50 AM","TR","A06","4","HIS 009AREMOTE TBA"
"3968","62239","10:30 - 11:50 AM","TR","A07","4","HIS 009AREMOTE TBA"
"3969","62239","12:10 - 1:00 PM","R","A07","4","HIS 009AREMOTE TBA"
"3970","62240","1:10 - 2:00 PM","R","A08","12","HIS 009AREMOTE TBA"
"3971","62240","10:30 - 11:50 AM","TR","A08","12","HIS 009AREMOTE TBA"
"3972","62241","2:10 - 3:00 PM","R","A09","5","HIS 009AREMOTE TBA"
"3973","62241","10:30 - 11:50 AM","TR","A09","5","HIS 009AREMOTE TBA"
"3974","62242","TBA",NA,"A01","0","HIS 010BREMASY TBA"
"3975","62242","TBA",NA,"A01","0","HIS 010BREMASY TBA"
"3976","62243","TBA",NA,"A02","0","HIS 010BREMASY TBA"
"3977","62243","TBA",NA,"A02","0","HIS 010BREMASY TBA"
"3978","62244","TBA",NA,"A03","0","HIS 010BREMASY TBA"
"3979","62244","TBA",NA,"A03","0","HIS 010BREMASY TBA"
"3980","62245","TBA",NA,"A04","0","HIS 010BREMASY TBA"
"3981","62245","TBA",NA,"A04","0","HIS 010BREMASY TBA"
"3982","62246","TBA",NA,"A05","0","HIS 010BREMASY TBA"
"3983","62246","TBA",NA,"A05","0","HIS 010BREMASY TBA"
"3984","62247","TBA",NA,"A06","0","HIS 010BREMASY TBA"
"3985","62247","TBA",NA,"A06","0","HIS 010BREMASY TBA"
"3986","62248","TBA",NA,"A01","0","HIS 014REMASY TBA"
"3987","62248","12:10 - 1:00 PM","M","A01","0","HIS 014REMOTE TBA"
"3988","62249","1:10 - 2:00 PM","M","A02","0","HIS 014REMOTE TBA"
"3989","62249","TBA",NA,"A02","0","HIS 014REMASY TBA"
"3990","62250","2:10 - 3:00 PM","M","A03","1","HIS 014REMOTE TBA"
"3991","62250","TBA",NA,"A03","1","HIS 014REMASY TBA"
"3992","62251","9:00 - 9:50 AM","R","A04","1","HIS 014REMOTE TBA"
"3993","62251","TBA",NA,"A04","1","HIS 014REMASY TBA"
"3994","62252","10:00 - 10:50 AM","R","A05","4","HIS 014REMOTE TBA"
"3995","62252","TBA",NA,"A05","4","HIS 014REMASY TBA"
"3996","62253","11:00 - 11:50 AM","R","A06","1","HIS 014REMOTE TBA"
"3997","62253","TBA",NA,"A06","1","HIS 014REMASY TBA"
"3998","62254","12:10 - 1:00 PM","F","A07","0","HIS 014REMOTE TBA"
"3999","62254","TBA",NA,"A07","0","HIS 014REMASY TBA"
"4000","62255","1:10 - 2:00 PM","F","A08","1","HIS 014REMOTE TBA"
"4001","62255","TBA",NA,"A08","1","HIS 014REMASY TBA"
"4002","62256","2:10 - 3:00 PM","F","A09","1","HIS 014REMOTE TBA"
"4003","62256","TBA",NA,"A09","1","HIS 014REMASY TBA"
"4004","62257","TBA",NA,"A01","0","HIS 015AREMASY TBA"
"4005","62257","TBA",NA,"A01","0","HIS 015AREMASY TBA"
"4006","62258","TBA",NA,"A02","0","HIS 015AREMASY TBA"
"4007","62258","TBA",NA,"A02","0","HIS 015AREMASY TBA"
"4008","62259","TBA",NA,"A03","5","HIS 015AREMASY TBA"
"4009","62259","TBA",NA,"A03","5","HIS 015AREMASY TBA"
"4010","62260","TBA",NA,"A04","7","HIS 015AREMASY TBA"
"4011","62260","TBA",NA,"A04","7","HIS 015AREMASY TBA"
"4012","62261","TBA",NA,"A05","6","HIS 015AREMASY TBA"
"4013","62261","TBA",NA,"A05","6","HIS 015AREMASY TBA"
"4014","62262","TBA",NA,"A06","6","HIS 015AREMASY TBA"
"4015","62262","TBA",NA,"A06","6","HIS 015AREMASY TBA"
"4016","46319","10:00 - 10:50 AM","MWF","A01","0","HIS 017AREMOTE TBA"
"4017","46319","11:00 - 11:50 AM","M","A01","0","HIS 017AREMOTE TBA"
"4018","46320","10:00 - 10:50 AM","MWF","A02","0","HIS 017AREMOTE TBA"
"4019","46320","12:10 - 1:00 PM","M","A02","0","HIS 017AREMOTE TBA"
"4020","46321","10:00 - 10:50 AM","MWF","A03","0","HIS 017AREMOTE TBA"
"4021","46321","1:10 - 2:00 PM","M","A03","0","HIS 017AREMOTE TBA"
"4022","46322","10:00 - 10:50 AM","MWF","A04","0","HIS 017AREMOTE TBA"
"4023","46322","11:00 - 11:50 AM","T","A04","0","HIS 017AREMOTE TBA"
"4024","46323","10:00 - 10:50 AM","MWF","A05","0","HIS 017AREMOTE TBA"
"4025","46323","12:10 - 1:00 PM","T","A05","0","HIS 017AREMOTE TBA"
"4026","46324","10:00 - 10:50 AM","MWF","A06","0","HIS 017AREMOTE TBA"
"4027","46324","1:10 - 2:00 PM","T","A06","0","HIS 017AREMOTE TBA"
"4028","46325","9:00 - 9:50 AM","R","A07","1","HIS 017AREMOTE TBA"
"4029","46325","10:00 - 10:50 AM","MWF","A07","1","HIS 017AREMOTE TBA"
"4030","46326","10:00 - 10:50 AM","MWF","A08","5","HIS 017AREMOTE TBA"
"4031","46326","10:00 - 10:50 AM","R","A08","5","HIS 017AREMOTE TBA"
"4032","46327","10:00 - 10:50 AM","MWF","A09","2","HIS 017AREMOTE TBA"
"4033","46327","11:00 - 11:50 AM","R","A09","2","HIS 017AREMOTE TBA"
"4034","46328","10:00 - 10:50 AM","MWF","A10","2","HIS 017AREMOTE TBA"
"4035","46328","11:00 - 11:50 AM","F","A10","2","HIS 017AREMOTE TBA"
"4036","46329","10:00 - 10:50 AM","MWF","A11","2","HIS 017AREMOTE TBA"
"4037","46329","12:10 - 1:00 PM","F","A11","2","HIS 017AREMOTE TBA"
"4038","46330","10:00 - 10:50 AM","MWF","A12","0","HIS 017AREMOTE TBA"
"4039","46330","1:10 - 2:00 PM","F","A12","0","HIS 017AREMOTE TBA"
"4040","46332","9:00 - 10:20 AM","TR","A01","0","HIS 017BREMOTE TBA"
"4041","46332","11:00 - 11:50 AM","T","A01","0","HIS 017BREMOTE TBA"
"4042","46333","9:00 - 10:20 AM","TR","A02","0","HIS 017BREMOTE TBA"
"4043","46333","12:10 - 1:00 PM","T","A02","0","HIS 017BREMOTE TBA"
"4044","46334","9:00 - 10:20 AM","TR","A03","5","HIS 017BREMOTE TBA"
"4045","46334","1:10 - 2:00 PM","T","A03","5","HIS 017BREMOTE TBA"
"4046","46335","9:00 - 10:20 AM","TR","A04","6","HIS 017BREMOTE TBA"
"4047","46335","9:00 - 9:50 AM","W","A04","6","HIS 017BREMOTE TBA"
"4048","46336","9:00 - 10:20 AM","TR","A05","10","HIS 017BREMOTE TBA"
"4049","46336","10:00 - 10:50 AM","W","A05","10","HIS 017BREMOTE TBA"
"4050","46337","9:00 - 10:20 AM","TR","A06","8","HIS 017BREMOTE TBA"
"4051","46337","11:00 - 11:50 AM","W","A06","8","HIS 017BREMOTE TBA"
"4052","46338","9:00 - 10:20 AM","TR","A07","6","HIS 017BREMOTE TBA"
"4053","46338","11:00 - 11:50 AM","R","A07","6","HIS 017BREMOTE TBA"
"4054","46339","9:00 - 10:20 AM","TR","A08","11","HIS 017BREMOTE TBA"
"4055","46339","12:10 - 1:00 PM","R","A08","11","HIS 017BREMOTE TBA"
"4056","46342","9:00 - 10:20 AM","TR","A11","11","HIS 017BREMOTE TBA"
"4057","46342","12:10 - 1:00 PM","R","A11","11","HIS 017BREMOTE TBA"
"4058","46343","9:00 - 10:20 AM","TR","A12","11","HIS 017BREMOTE TBA"
"4059","46343","1:10 - 2:00 PM","R","A12","11","HIS 017BREMOTE TBA"
"4060","46344","9:00 - 9:50 AM","F","A13","11","HIS 017BREMOTE TBA"
"4061","46344","9:00 - 10:20 AM","TR","A13","11","HIS 017BREMOTE TBA"
"4062","46345","10:00 - 10:50 AM","F","A14","14","HIS 017BREMOTE TBA"
"4063","46345","9:00 - 10:20 AM","TR","A14","14","HIS 017BREMOTE TBA"
"4064","46346","11:00 - 11:50 AM","F","A15","11","HIS 017BREMOTE TBA"
"4065","46346","9:00 - 10:20 AM","TR","A15","11","HIS 017BREMOTE TBA"
"4066","62452","12:10 - 1:00 PM","F","A16","11","HIS 017BREMOTE TBA"
"4067","62452","9:00 - 10:20 AM","TR","A16","11","HIS 017BREMOTE TBA"
"4068","62453","1:10 - 2:00 PM","F","A17","8","HIS 017BREMOTE TBA"
"4069","62453","9:00 - 10:20 AM","TR","A17","8","HIS 017BREMOTE TBA"
"4070","62465","3:10 - 4:30 PM","TR","A02","0","HIS 018BREMOTE TBA"
"4071","62465","10:00 - 10:50 AM","W","A02","0","HIS 018BREMOTE TBA"
"4072","62466","3:10 - 4:30 PM","TR","A03","1","HIS 018BREMOTE TBA"
"4073","62466","11:00 - 11:50 AM","W","A03","1","HIS 018BREMOTE TBA"
"4074","62470","2:10 - 3:00 PM","R","A06","0","HIS 018BREMOTE TBA"
"4075","62470","3:10 - 4:30 PM","TR","A06","0","HIS 018BREMOTE TBA"
"4076","46365","1:10 - 2:00 PM","MW","001","96","HIS 080REMOTE TBA"
"4077","62264","TBA",NA,"001","23","HIS 080WREMASY TBA"
"4078","62265","9:00 - 11:50 AM","T","001","0","HIS 102EREMOTE TBA"
"4079","62946","9:00 - 11:50 AM","R","002","8","HIS 102EREMOTE TBA"
"4080","62266","9:00 - 11:50 AM","W","001","0","HIS 102LREMOTE TBA"
"4081","62785","2:10 - 5:00 PM","M","001","0","HIS 102XREMOTE TBA"
"4082","62269","TBA",NA,"001","0","HIS 115CREMASY TBA"
"4083","62270","4:40 - 6:00 PM","TR","001","18","HIS 125REMOTE TBA"
"4084","46544","TBA",NA,"001","0","HIS 126YTBA"
"4085","46544","3:10 - 4:30 PM","TR","001","0","HIS 126YREMOTE TBA"
"4086","62271","1:10 - 2:00 PM","MWF","001","3","HIS 130BREMOTE TBA"
"4087","62272","9:00 - 10:20 AM","TR","001","47","HIS 142AREMOTE TBA"
"4088","62274","1:40 - 3:00 PM","TR","001","32","HIS 147BREMOTE TBA"
"4089","62275","2:10 - 3:00 PM","MWF","001","0","HIS 161REMOTE TBA"
"4090","62276","TBA",NA,"001","0","HIS 177BREMASY TBA"
"4091","62277","TBA",NA,"001","0","HIS 189REMASY TBA"
"4092","62278","11:00 - 11:50 AM","MWF","001","14","HIS 190CREMOTE TBA"
"4093","46599","TBA",NA,"001","0","HIS 193BREMASY TBA"
"4094","46602","1:40 - 3:00 PM","TR","001","8","HIS 196BREMOTE TBA"
"4095","46602","TBA",NA,"001","8","HIS 196BTBA"
"4096","62282","3:10 - 6:00 PM","T","001","0","HIS 201QREMOTE TBA"
"4097","63104","3:10 - 6:00 PM","R","001","6","HIS 201XREMOTE TBA"
"4098","63135","TBA",NA,"001","12","HIS 202DREMOTE TBA"
"4099","46729","3:10 - 6:00 PM","W","001","12","HIS 202HREMOTE TBA"
"4100","62479","3:10 - 6:00 PM","F","001","2","HIS 203CREMOTE TBA"
"4101","62479","TBA",NA,"001","2","HIS 203CTBA"
"4102","62727","12:10 - 2:00 PM","MW","001","0","HMR 130REMOTE TBA"
"4103","46953","10:00 - 10:50 AM","MWF","001","0","HMR 138REMOTE TBA"
"4104","61944","2:10 - 3:00 PM","MWF","001","0","HMR 161REMOTE TBA"
"4105","46954","3:10 - 4:30 PM","TR","001","0","HMR 162YREMOTE TBA"
"4106","46954","TBA",NA,"001","0","HMR 162YTBA"
"4107","47019","TBA",NA,"031","0","HNR 190XTBA"
"4108","47019","TBA",NA,"031","0","HNR 190XTBA"
"4109","47020","TBA",NA,"032","1","HNR 190XTBA"
"4110","47020","TBA",NA,"032","1","HNR 190XTBA"
"4111","47021","TBA",NA,"033","1","HNR 190XTBA"
"4112","47021","TBA",NA,"033","1","HNR 190XTBA"
"4113","47022","TBA",NA,"034","1","HNR 190XTBA"
"4114","47022","TBA",NA,"034","1","HNR 190XTBA"
"4115","47023","TBA",NA,"035","1","HNR 190XTBA"
"4116","47023","TBA",NA,"035","1","HNR 190XTBA"
"4117","47024","TBA",NA,"036","1","HNR 190XTBA"
"4118","47024","TBA",NA,"036","1","HNR 190XTBA"
"4119","47025","TBA",NA,"037","1","HNR 190XTBA"
"4120","47025","TBA",NA,"037","1","HNR 190XTBA"
